     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     20753,        49,         0,   0.008,blind_mwpm,f157ffd18a98ca210aab4960a95dfe629617a838f1e897e3efaf1d128b6c65d3,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
     16657,       123,         0,   0.008,blind_mwpm,b33e36ff62adcc27fc46c7b22864c2c494b6c1e067e69726c1959469ded7048f,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     23825,        20,         0,   0.008,blind_mwpm,9dcd0aafe85fab3a11c0d07970a000ed0b650b14f30e3b0be9a077ec376ccd8e,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     21777,        41,         0,   0.008,herald_mwpm,df968d85de93bf777d6ace14195cc1b56483f4736ec4dedbd614df7d165df2be,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
     19729,        75,         0,   0.008,herald_mwpm,8e6e02aef3344956cffd45135a13c66a0b864d4b72bf7a1fc93687f67360cdc8,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     21777,        26,         0,   0.008,herald_mwpm,f3368ca50677f94658bea7d5e82bc9c9c97ec4b58b0f3ef5f613395b6a8f8a20,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     17681,       132,         0,   0.008,herald_mwpm,53d1528eb0c5e72cdc53ab88af2d6fb0611f6f419a566ffe3ff596b6b40a10d5,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     20753,        86,         0,   0.008,blind_mwpm,7730a148cd02918993eb44df5f502d1fd7e39b00c24646361c5210fd91794e95,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     31744,        74,         0,   0.010,blind_mwpm,f157ffd18a98ca210aab4960a95dfe629617a838f1e897e3efaf1d128b6c65d3,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
     23552,       206,         0,   0.011,blind_mwpm,b33e36ff62adcc27fc46c7b22864c2c494b6c1e067e69726c1959469ded7048f,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     33792,        22,         0,   0.010,blind_mwpm,9dcd0aafe85fab3a11c0d07970a000ed0b650b14f30e3b0be9a077ec376ccd8e,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     26624,        56,         0,   0.011,herald_mwpm,df968d85de93bf777d6ace14195cc1b56483f4736ec4dedbd614df7d165df2be,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
     25600,       111,         0,   0.010,herald_mwpm,8e6e02aef3344956cffd45135a13c66a0b864d4b72bf7a1fc93687f67360cdc8,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     21504,       175,         0,   0.011,herald_mwpm,53d1528eb0c5e72cdc53ab88af2d6fb0611f6f419a566ffe3ff596b6b40a10d5,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     26624,        15,         0,   0.011,herald_mwpm,f3368ca50677f94658bea7d5e82bc9c9c97ec4b58b0f3ef5f613395b6a8f8a20,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     39936,        46,         0,   0.013,blind_mwpm,9dcd0aafe85fab3a11c0d07970a000ed0b650b14f30e3b0be9a077ec376ccd8e,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     39936,        67,         0,   0.013,blind_mwpm,f157ffd18a98ca210aab4960a95dfe629617a838f1e897e3efaf1d128b6c65d3,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
      2447,         1,         0,   0.001,blind_mwpm,9dcd0aafe85fab3a11c0d07970a000ed0b650b14f30e3b0be9a077ec376ccd8e,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     29696,        71,         0,   0.014,herald_mwpm,df968d85de93bf777d6ace14195cc1b56483f4736ec4dedbd614df7d165df2be,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
     24576,        72,         0,   0.013,herald_mwpm,8e6e02aef3344956cffd45135a13c66a0b864d4b72bf7a1fc93687f67360cdc8,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     28672,        24,         0,   0.013,herald_mwpm,f3368ca50677f94658bea7d5e82bc9c9c97ec4b58b0f3ef5f613395b6a8f8a20,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     22528,       191,         0,   0.016,herald_mwpm,53d1528eb0c5e72cdc53ab88af2d6fb0611f6f419a566ffe3ff596b6b40a10d5,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
      7567,        18,         0,   0.003,blind_mwpm,f157ffd18a98ca210aab4960a95dfe629617a838f1e897e3efaf1d128b6c65d3,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
      1024,         8,         0,   0.025,blind_mwpm,b33e36ff62adcc27fc46c7b22864c2c494b6c1e067e69726c1959469ded7048f,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     14336,        67,         0,   0.033,blind_mwpm,7730a148cd02918993eb44df5f502d1fd7e39b00c24646361c5210fd91794e95,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     21903,        51,         0,   0.008,herald_mwpm,df968d85de93bf777d6ace14195cc1b56483f4736ec4dedbd614df7d165df2be,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":3}",
     22927,        27,         0,   0.008,herald_mwpm,f3368ca50677f94658bea7d5e82bc9c9c97ec4b58b0f3ef5f613395b6a8f8a20,"{""config"":""baseline_pauli"",""d"":3,""p"":0.001,""r_e"":0.0,""rounds"":3}",
     30095,       135,         0,   0.010,herald_mwpm,8e6e02aef3344956cffd45135a13c66a0b864d4b72bf7a1fc93687f67360cdc8,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     38287,       308,         0,   0.020,herald_mwpm,53d1528eb0c5e72cdc53ab88af2d6fb0611f6f419a566ffe3ff596b6b40a10d5,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     44032,       171,         0,   0.017,blind_mwpm,7730a148cd02918993eb44df5f502d1fd7e39b00c24646361c5210fd91794e95,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     15633,       272,         0,   0.009,herald_mwpm,e7dbdd72616468a21a7e7c19da48a7f8a6cf5b2cf23b41edba0b00bb7185110d,"{""config"":""baseline_pauli"",""d"":3,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":3}",
     16657,       314,         0,   0.009,blind_mwpm,012993c74bcbffdddeac276b37dcf99df7ef946d46fd0e70e807f63cdc110fe0,"{""config"":""baseline_pauli"",""d"":3,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":3}",
     36864,       315,         0,   0.024,blind_mwpm,b33e36ff62adcc27fc46c7b22864c2c494b6c1e067e69726c1959469ded7048f,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     13585,       496,         0,   0.009,herald_mwpm,54a6f6d3330d175370b29cfa2e6f3e026a69b97c0b3442721925f2b50d3298a6,"{""config"":""baseline_pauli"",""d"":3,""p"":0.006812920690579608,""r_e"":0.0,""rounds"":3}",
     20879,        77,         0,   0.009,blind_mwpm,7730a148cd02918993eb44df5f502d1fd7e39b00c24646361c5210fd91794e95,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":3}",
     12561,       462,         0,   0.009,blind_mwpm,0912c1fb613898cc53a9e8f7f05adc3570bc08d9edf87841797447ef86a51994,"{""config"":""baseline_pauli"",""d"":3,""p"":0.006812920690579608,""r_e"":0.0,""rounds"":3}",
      9489,       644,         0,   0.010,herald_mwpm,bdd096da9f06d18a033d6fdaa7f3d1506e6753cbd92b796b3eb65a29777550c5,"{""config"":""baseline_pauli"",""d"":3,""p"":0.01,""r_e"":0.0,""rounds"":3}",
     21504,       392,         0,   0.013,herald_mwpm,e7dbdd72616468a21a7e7c19da48a7f8a6cf5b2cf23b41edba0b00bb7185110d,"{""config"":""baseline_pauli"",""d"":3,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":3}",
     19456,       367,         0,   0.013,blind_mwpm,012993c74bcbffdddeac276b37dcf99df7ef946d46fd0e70e807f63cdc110fe0,"{""config"":""baseline_pauli"",""d"":3,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":3}",
     14336,       517,         0,   0.011,herald_mwpm,54a6f6d3330d175370b29cfa2e6f3e026a69b97c0b3442721925f2b50d3298a6,"{""config"":""baseline_pauli"",""d"":3,""p"":0.006812920690579608,""r_e"":0.0,""rounds"":3}",
     14336,       574,         0,   0.010,blind_mwpm,0912c1fb613898cc53a9e8f7f05adc3570bc08d9edf87841797447ef86a51994,"{""config"":""baseline_pauli"",""d"":3,""p"":0.006812920690579608,""r_e"":0.0,""rounds"":3}",
      9489,       634,         0,   0.010,blind_mwpm,99c5b32e04f42b8f921c13857e90e282d6fd320d86d42541ad71a51b613d6294,"{""config"":""baseline_pauli"",""d"":3,""p"":0.01,""r_e"":0.0,""rounds"":3}",
      6144,       409,         0,   0.007,herald_mwpm,bdd096da9f06d18a033d6fdaa7f3d1506e6753cbd92b796b3eb65a29777550c5,"{""config"":""baseline_pauli"",""d"":3,""p"":0.01,""r_e"":0.0,""rounds"":3}",
     21903,       182,         0,   0.013,blind_mwpm,b33e36ff62adcc27fc46c7b22864c2c494b6c1e067e69726c1959469ded7048f,"{""config"":""baseline_pauli"",""d"":3,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":3}",
     16384,       319,         0,   0.008,blind_mwpm,012993c74bcbffdddeac276b37dcf99df7ef946d46fd0e70e807f63cdc110fe0,"{""config"":""baseline_pauli"",""d"":3,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":3}",
     20480,       349,         0,   0.010,herald_mwpm,e7dbdd72616468a21a7e7c19da48a7f8a6cf5b2cf23b41edba0b00bb7185110d,"{""config"":""baseline_pauli"",""d"":3,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":3}",
      6144,       381,         0,   0.005,blind_mwpm,99c5b32e04f42b8f921c13857e90e282d6fd320d86d42541ad71a51b613d6294,"{""config"":""baseline_pauli"",""d"":3,""p"":0.01,""r_e"":0.0,""rounds"":3}",
      8465,      1076,         0,   0.009,herald_mwpm,8a8dcae9ddbd1cafa66f6a240a23f1dfb5193a61656b96d481948f6a07ca94aa,"{""config"":""baseline_pauli"",""d"":3,""p"":0.01467799267622069,""r_e"":0.0,""rounds"":3}",
      8465,      1079,         0,   0.009,blind_mwpm,dd5960db369f98693e5c46daf3cc7bda38d6907983009a3a024e10ffea0640d7,"{""config"":""baseline_pauli"",""d"":3,""p"":0.01467799267622069,""r_e"":0.0,""rounds"":3}",
      5393,      1206,         0,   0.010,blind_mwpm,8066aa5d1dd087d7de4bee7f7f4f52bc6eac2e723182004ac4b3cd5ab5644b75,"{""config"":""baseline_pauli"",""d"":3,""p"":0.021544346900318832,""r_e"":0.0,""rounds"":3}",
      5393,      1187,         0,   0.010,herald_mwpm,1ee13f0809309c6d6b80f9a53d18a4f25bfee77d4d1ad3768f1ccf422e9115cd,"{""config"":""baseline_pauli"",""d"":3,""p"":0.021544346900318832,""r_e"":0.0,""rounds"":3}",
      3345,      1115,         0,   0.010,herald_mwpm,603236c7ac5ed640af4ab3b290e9fe1d6dc823618b599bbde5eb2f36172a9273,"{""config"":""baseline_pauli"",""d"":3,""p"":0.03162277660168379,""r_e"":0.0,""rounds"":3}",
      3345,      1149,         0,   0.010,blind_mwpm,ffe4f6020b846fc3c73b715a4d737985865c7d8a65c37c7a623e3e8a9456dffb,"{""config"":""baseline_pauli"",""d"":3,""p"":0.03162277660168379,""r_e"":0.0,""rounds"":3}",
      3345,      1432,         0,   0.012,herald_mwpm,d825abc9e29cc4cee38b8e327c8d6cf7800d0878cd0550f5ad2edd824d3ff495,"{""config"":""baseline_pauli"",""d"":3,""p"":0.046415888336127774,""r_e"":0.0,""rounds"":3}",
      2321,       959,         0,   0.010,blind_mwpm,1c19883b642067bcdf569172b1ddefb94e5532b9b0a2b4fef533a63a9c1a62f3,"{""config"":""baseline_pauli"",""d"":3,""p"":0.046415888336127774,""r_e"":0.0,""rounds"":3}",
      1024,       407,         0,   0.003,blind_mwpm,1c19883b642067bcdf569172b1ddefb94e5532b9b0a2b4fef533a63a9c1a62f3,"{""config"":""baseline_pauli"",""d"":3,""p"":0.046415888336127774,""r_e"":0.0,""rounds"":3}",
      2321,      1121,         0,   0.010,herald_mwpm,d1f48b3ad8d49f205c7a60ab97c1a1825d99e116eaf9c236caa370560f080460,"{""config"":""baseline_pauli"",""d"":3,""p"":0.06812920690579612,""r_e"":0.0,""rounds"":3}",
      2321,      1127,         0,   0.009,blind_mwpm,0cf32856155c3628575899a20d98dc37cc8c9d5f1f4bcfdcc94c067f545f75b9,"{""config"":""baseline_pauli"",""d"":3,""p"":0.06812920690579612,""r_e"":0.0,""rounds"":3}",
      2321,      1121,         0,   0.010,herald_mwpm,b6b34bde4baab425f5b0d54476d679c12961000bfeab653e164f0322aa7b16ed,"{""config"":""baseline_pauli"",""d"":3,""p"":0.1,""r_e"":0.0,""rounds"":3}",
      2321,      1184,         0,   0.014,blind_mwpm,64b05b0d00f7bf2ca0559665b8df3702bce51ad78b3f5b4f3559592cace4b35b,"{""config"":""baseline_pauli"",""d"":3,""p"":0.1,""r_e"":0.0,""rounds"":3}",
      7441,         2,         0,   0.010,herald_mwpm,246ee2a0d078e53c691dc11953b8088fabe987aaf250be0fc398fdf2f4fbe471,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
      7441,         2,         0,   0.009,blind_mwpm,3abb86bde1d8f5eaa1256d67d3ad0451d5da94254f49acdcf1884f99c2073ae6,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
      7441,         4,         0,   0.010,herald_mwpm,2a46623f39090dbfe27ef9dd47fdae29098802641e4be7b74792e15cf12d8330,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
      8465,         1,         0,   0.010,blind_mwpm,1649053d9217cbe03546715071d73669179aa48c06868161753fa0a6f1f4d397,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
      5393,         4,         0,   0.010,herald_mwpm,507cfd55fa6d7e1b99dbf8e3be2dc2c32b08cf49d65b41abced6045ad61841be,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
     14336,         2,         0,   0.014,herald_mwpm,246ee2a0d078e53c691dc11953b8088fabe987aaf250be0fc398fdf2f4fbe471,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     11264,         0,         0,   0.014,blind_mwpm,3abb86bde1d8f5eaa1256d67d3ad0451d5da94254f49acdcf1884f99c2073ae6,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
      9216,         5,         0,   0.014,herald_mwpm,2a46623f39090dbfe27ef9dd47fdae29098802641e4be7b74792e15cf12d8330,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
      5393,         7,         0,   0.009,blind_mwpm,8715ec74ec705b54cae785fc98ffe8332ec0679a37763940ce9f198f933eaee9,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
     10240,         4,         0,   0.014,blind_mwpm,1649053d9217cbe03546715071d73669179aa48c06868161753fa0a6f1f4d397,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
     10240,        10,         0,   0.014,herald_mwpm,507cfd55fa6d7e1b99dbf8e3be2dc2c32b08cf49d65b41abced6045ad61841be,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
      3345,         7,         0,   0.009,herald_mwpm,0fccb92989653df16f09a2beea842102b43cb917132e793e0116a42e058f9c23,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     15360,         0,         0,   0.018,herald_mwpm,246ee2a0d078e53c691dc11953b8088fabe987aaf250be0fc398fdf2f4fbe471,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
      8192,         4,         0,   0.014,blind_mwpm,8715ec74ec705b54cae785fc98ffe8332ec0679a37763940ce9f198f933eaee9,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
      5393,         9,         0,   0.010,blind_mwpm,6b54d00faf4e4726a19196a29bf26f0463d8d4cc60d80304b8b63e78486582c8,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     17408,         3,         0,   0.018,blind_mwpm,3abb86bde1d8f5eaa1256d67d3ad0451d5da94254f49acdcf1884f99c2073ae6,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     12288,         4,         0,   0.018,herald_mwpm,2a46623f39090dbfe27ef9dd47fdae29098802641e4be7b74792e15cf12d8330,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
     14336,         4,         0,   0.018,blind_mwpm,1649053d9217cbe03546715071d73669179aa48c06868161753fa0a6f1f4d397,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
     11264,        11,         0,   0.019,herald_mwpm,507cfd55fa6d7e1b99dbf8e3be2dc2c32b08cf49d65b41abced6045ad61841be,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
      7168,        28,         0,   0.014,herald_mwpm,0fccb92989653df16f09a2beea842102b43cb917132e793e0116a42e058f9c23,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
      6144,        31,         0,   0.013,blind_mwpm,6b54d00faf4e4726a19196a29bf26f0463d8d4cc60d80304b8b63e78486582c8,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     13312,        14,         0,   0.019,blind_mwpm,8715ec74ec705b54cae785fc98ffe8332ec0679a37763940ce9f198f933eaee9,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
     20480,         4,         0,   0.024,herald_mwpm,246ee2a0d078e53c691dc11953b8088fabe987aaf250be0fc398fdf2f4fbe471,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     23552,         3,         0,   0.025,blind_mwpm,3abb86bde1d8f5eaa1256d67d3ad0451d5da94254f49acdcf1884f99c2073ae6,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     21504,        10,         0,   0.026,herald_mwpm,2a46623f39090dbfe27ef9dd47fdae29098802641e4be7b74792e15cf12d8330,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
      9216,        25,         0,   0.020,herald_mwpm,0fccb92989653df16f09a2beea842102b43cb917132e793e0116a42e058f9c23,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     21504,        10,         0,   0.026,blind_mwpm,1649053d9217cbe03546715071d73669179aa48c06868161753fa0a6f1f4d397,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
      9216,        24,         0,   0.019,blind_mwpm,6b54d00faf4e4726a19196a29bf26f0463d8d4cc60d80304b8b63e78486582c8,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     16384,         9,         0,   0.027,herald_mwpm,507cfd55fa6d7e1b99dbf8e3be2dc2c32b08cf49d65b41abced6045ad61841be,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
     14336,        16,         0,   0.028,blind_mwpm,8715ec74ec705b54cae785fc98ffe8332ec0679a37763940ce9f198f933eaee9,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
     14336,        43,         0,   0.029,herald_mwpm,0fccb92989653df16f09a2beea842102b43cb917132e793e0116a42e058f9c23,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     15360,        50,         0,   0.027,blind_mwpm,6b54d00faf4e4726a19196a29bf26f0463d8d4cc60d80304b8b63e78486582c8,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     31744,         2,         0,   0.036,herald_mwpm,246ee2a0d078e53c691dc11953b8088fabe987aaf250be0fc398fdf2f4fbe471,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     36864,         4,         0,   0.036,blind_mwpm,3abb86bde1d8f5eaa1256d67d3ad0451d5da94254f49acdcf1884f99c2073ae6,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     28672,        10,         0,   0.036,herald_mwpm,2a46623f39090dbfe27ef9dd47fdae29098802641e4be7b74792e15cf12d8330,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
      3471,         0,         0,   0.003,blind_mwpm,3abb86bde1d8f5eaa1256d67d3ad0451d5da94254f49acdcf1884f99c2073ae6,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     30720,        12,         0,   0.035,blind_mwpm,1649053d9217cbe03546715071d73669179aa48c06868161753fa0a6f1f4d397,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
     22528,        28,         0,   0.038,herald_mwpm,507cfd55fa6d7e1b99dbf8e3be2dc2c32b08cf49d65b41abced6045ad61841be,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
     10639,         1,         0,   0.014,herald_mwpm,246ee2a0d078e53c691dc11953b8088fabe987aaf250be0fc398fdf2f4fbe471,"{""config"":""baseline_pauli"",""d"":5,""p"":0.001,""r_e"":0.0,""rounds"":5}",
     25600,        26,         0,   0.039,blind_mwpm,8715ec74ec705b54cae785fc98ffe8332ec0679a37763940ce9f198f933eaee9,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
     14735,         9,         0,   0.018,blind_mwpm,1649053d9217cbe03546715071d73669179aa48c06868161753fa0a6f1f4d397,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
     20879,         5,         0,   0.027,herald_mwpm,2a46623f39090dbfe27ef9dd47fdae29098802641e4be7b74792e15cf12d8330,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0014677992676220691,""r_e"":0.0,""rounds"":5}",
     18432,        60,         0,   0.039,herald_mwpm,0fccb92989653df16f09a2beea842102b43cb917132e793e0116a42e058f9c23,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
     18432,        55,         0,   0.038,blind_mwpm,6b54d00faf4e4726a19196a29bf26f0463d8d4cc60d80304b8b63e78486582c8,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0031622776601683794,""r_e"":0.0,""rounds"":5}",
      2321,        25,         0,   0.011,herald_mwpm,40530cc98b02d9227d606d4a846deead2fae71c7f6035ebf16b86f1d380ee1fb,"{""config"":""baseline_pauli"",""d"":5,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":5}",
      2321,        24,         0,   0.010,blind_mwpm,6f24c10c9ebd4c7702b90ae459c4215e94dfaedd71485542def55edd408ddb08,"{""config"":""baseline_pauli"",""d"":5,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":5}",
     26624,        28,         0,   0.051,herald_mwpm,507cfd55fa6d7e1b99dbf8e3be2dc2c32b08cf49d65b41abced6045ad61841be,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
      4096,        57,         0,   0.016,herald_mwpm,40530cc98b02d9227d606d4a846deead2fae71c7f6035ebf16b86f1d380ee1fb,"{""config"":""baseline_pauli"",""d"":5,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":5}",
      5120,        54,         0,   0.014,blind_mwpm,6f24c10c9ebd4c7702b90ae459c4215e94dfaedd71485542def55edd408ddb08,"{""config"":""baseline_pauli"",""d"":5,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":5}",
     26624,        25,         0,   0.048,blind_mwpm,8715ec74ec705b54cae785fc98ffe8332ec0679a37763940ce9f198f933eaee9,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
      7567,         8,         0,   0.012,herald_mwpm,507cfd55fa6d7e1b99dbf8e3be2dc2c32b08cf49d65b41abced6045ad61841be,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
      2321,        46,         0,   0.013,herald_mwpm,e36c7a8f1fe2b0f6bf67dca683dcb2455c5f02d7354544d7fedcab954c32881e,"{""config"":""baseline_pauli"",""d"":5,""p"":0.006812920690579608,""r_e"":0.0,""rounds"":5}",
      3345,       102,         0,   0.014,blind_mwpm,a4cad245271be673b4257d85833c6867b425e28276a6586a265bf11f9b35ac40,"{""config"":""baseline_pauli"",""d"":5,""p"":0.006812920690579608,""r_e"":0.0,""rounds"":5}",
      6144,        56,         0,   0.020,herald_mwpm,40530cc98b02d9227d606d4a846deead2fae71c7f6035ebf16b86f1d380ee1fb,"{""config"":""baseline_pauli"",""d"":5,""p"":0.004641588833612777,""r_e"":0.0,""rounds"":5}",
      6543,        11,         0,   0.012,blind_mwpm,8715ec74ec705b54cae785fc98ffe8332ec0679a37763940ce9f198f933eaee9,"{""config"":""baseline_pauli"",""d"":5,""p"":0.0021544346900318843,""r_e"":0.0,""rounds"":5}",
